"Cell Type","U:0","U:1","U:2","V","epsilon","k","nut","p"
12,5.0943799,-0.023863001,-1.73514e-22,1.58214e-09,7.86904,0.27058199,0.00083737401,18.1108
12,5.0955901,-0.023198999,0,1.60211e-09,7.8622198,0.27042201,0.00083710701,18.1019
12,5.0968399,-0.022590101,0,1.62235e-09,7.8559198,0.27027401,0.00083686103,18.092699
12,5.0981398,-0.022034399,3.4050499e-18,1.64287e-09,7.8501101,0.27013701,0.00083663501,18.0835
12,5.0994802,-0.0215303,-3.3768201e-18,1.66368e-09,7.8447599,0.27001199,0.00083642697,18.073999
12,5.1008601,-0.021076599,-3.34852e-18,1.68477e-09,7.8398199,0.269896,0.00083623599,18.064301
12,5.1022701,-0.0206725,0,1.70616e-09,7.8352799,0.26978901,0.00083606102,18.054399
12,5.1037202,-0.0203181,0,1.72783e-09,7.8311,0.269692,0.00083590101,18.0443
12,5.1051998,-0.0200141,0,1.74981e-09,7.82725,0.269602,0.00083575398,18.034
12,5.10671,-0.019762401,0,1.7721e-09,7.82373,0.26952001,0.00083562097,18.0235
12,5.1082602,-0.0195661,-3.20791e-18,1.79469e-09,7.8204899,0.26944399,0.00083550101,18.012699
12,5.1098399,-0.01943,-3.1799801e-18,1.8176e-09,7.8175302,0.26937601,0.00083539099,18.0016
12,5.1114502,-0.0193606,3.1520999e-18,1.8408201e-09,7.8148198,0.26931301,0.00083529297,17.990299
12,5.1131201,-0.019367199,-3.1241799e-18,1.86436e-09,7.8123398,0.269256,0.00083520502,17.9786
12,5.11483,-0.019461799,6.1928299e-18,1.88824e-09,7.8101001,0.269205,0.00083512702,17.966499
12,5.1166101,-0.0196607,0,1.91244e-09,7.8080502,0.26915899,0.00083505799,17.953899
12,5.1184602,-0.0199845,0,1.9369899e-09,7.80621,0.269117,0.00083499798,17.940901
12,5.12041,-0.0204602,-2.9983199e-22,1.96187e-09,7.8045502,0.26908001,0.000834946,17.9272
12,5.1224799,-0.0211221,0,1.9871e-09,7.8030601,0.26904801,0.00083490403,17.912701
12,5.1246901,-0.022013901,-2.9574999e-18,2.01268e-09,7.8017502,0.26901999,0.00083486899,17.8974
12,5.12709,-0.023190999,-2.9295001e-18,2.0386199e-09,7.8006101,0.268996,0.00083484303,17.880899
12,5.1297202,-0.0247228,-2.90054e-18,2.06492e-09,7.7996502,0.268976,0.00083482597,17.8631
12,5.1326599,-0.0266956,0,2.09159e-09,7.7988701,0.268962,0.00083481899,17.843599
12,5.1359801,-0.029215701,0,2.1186399e-09,7.7982998,0.268953,0.00083482201,17.821899
12,5.1397901,-0.032412201,2.8133701e-18,2.14606e-09,7.7979898,0.26894999,0.00083483901,17.7976
12,5.1442399,-0.036438499,-2.7831501e-18,2.17386e-09,7.7980099,0.26895601,0.000834873,17.769699
12,5.1495299,-0.0414721,-2.7567299e-18,2.2020601e-09,7.79846,0.26897299,0.000834929,17.737499
12,5.15588,-0.047710001,0,2.2306501e-09,7.79952,0.26900399,0.00083501398,17.699499
12,5.16364,-0.055355001,-2.6860701e-18,2.25964e-09,7.8014302,0.26905799,0.00083513901,17.653999
12,5.1731901,-0.064599499,-2.65051e-18,2.2890401e-09,7.8045301,0.26914001,0.00083532103,17.599001
12,5.18504,-0.075573601,0,2.31885e-09,7.8092899,0.26926401,0.00083557999,17.531601
12,5.19979,-0.088303998,1.05227e-20,2.34908e-09,7.8162899,0.26944301,0.00083593902,17.4489
12,5.21804,-0.102848,0,2.37974e-09,7.8260298,0.26968801,0.00083641702,17.347
12,10.1066,0.072538599,1.88844e-19,3.1474001e-10,13.4334,0.346984,0.00080662803,-4.9962201
12,10.1119,0.0773983,-1.86747e-19,3.17919e-10,13.4118,0.346322,0.00080485101,-5.04076
12,10.1181,0.083023898,-1.91388e-19,3.2113501e-10,13.3908,0.34566599,0.00080306601,-5.09408
12,10.1254,0.089349203,1.93483e-19,3.2438699e-10,13.3707,0.34502199,0.000801277,-5.1579099
12,10.1341,0.096340403,0,3.27675e-10,13.3518,0.344394,0.00079949101,-5.2353001
12,10.1444,0.10392,0,3.31002e-10,13.3346,0.34378901,0.000797713,-5.3295002
12,10.1568,0.111936,-1.98703e-19,3.3436601e-10,13.3194,0.34321401,0.00079595298,-5.4436698
12,10.1714,0.120165,0,3.3776901e-10,13.3068,0.34267801,0.00079422101,-5.5808001
12,10.1887,0.12831999,2.0858699e-19,3.41211e-10,13.2974,0.34219199,0.00079252903,-5.7436399
12,10.2087,0.136057,0,3.44693e-10,13.2919,0.34176701,0.00079089199,-5.9346099
12,10.2319,0.142976,0,3.4821401e-10,13.291,0.34141701,0.000789324,-6.1557498
12,10.2582,0.148624,2.34342e-19,3.51776e-10,13.2957,0.34115699,0.000787845,-6.4087
12,10.288,0.152493,0,3.55379e-10,13.3069,0.34100401,0.00078647502,-6.6946101
12,10.3211,0.154029,0,3.59024e-10,13.3258,0.34097701,0.00078523601,-7.0141301
12,10.3577,0.15263,2.6432399e-19,3.62711e-10,13.3535,0.341097,0.00078415498,-7.36726
12,10.3977,0.147652,-2.7703e-19,3.6643999e-10,13.3915,0.34138599,0.000783258,-7.7533598
12,10.4409,0.138419,-2.91045e-19,3.70212e-10,13.441,0.34186801,0.00078257901,-8.17101
12,10.487,0.124236,0,3.74029e-10,13.5036,0.34257001,0.00078215299,-8.6179705
12,10.5357,0.104393,0,3.77889e-10,13.5807,0.34351799,0.00078202301,-9.0911198
12,10.5864,0.078190997,0,3.8179501e-10,13.6737,0.34474,0.00078223803,-9.5864096
12,10.6387,0.044953998,-3.4294001e-19,3.8574599e-10,13.7839,0.34626299,0.00078285497,-10.0988
12,10.6918,0.0040498902,0,3.8974299e-10,13.9126,0.34811699,0.00078394299,-10.6224
12,10.7447,-0.045088701,-1.5269601e-20,3.93786e-10,14.061,0.35033199,0.00078557403,-11.1503
12,10.7967,-0.102939,0,3.9787701e-10,14.23,0.352938,0.00078783301,-11.6746
12,10.8465,-0.169864,4.1458e-19,4.02016e-10,14.4208,0.355966,0.000790808,-12.1868
12,10.8931,-0.246084,-4.27491e-19,4.0620299e-10,14.6342,0.35944799,0.00079459301,-12.6777
12,10.9352,-0.331664,2.5123299e-20,4.1043999e-10,14.8713,0.36341599,0.00079928298,-13.1376
12,10.9716,-0.426494,-2.7378399e-20,4.14726e-10,15.1331,0.36790401,0.00080497499,-13.5563
12,11.001,-0.53027201,0,4.1906201e-10,15.4209,0.37294701,0.00081176002,-13.924
12,11.0221,-0.64249402,4.60499e-19,4.2345e-10,15.7357,0.37857801,0.00081972103,-14.2307
12,11.0338,-0.76244998,4.29902e-19,4.27889e-10,16.079201,0.38483101,0.00082893099,-14.4668
12,11.0347,-0.88922203,0,4.3238099e-10,16.4527,0.391736,0.00083944801,-14.6238
12,11.0241,-1.0217,8.4784798e-19,4.36926e-10,16.8577,0.39932001,0.00085130701,-14.6936
12,11.0008,-1.1585799,0,4.4152501e-10,17.2957,0.40760201,0.000864523,-14.67
12,10.9644,-1.29843,-4.4402202e-19,4.4617801e-10,17.7679,0.416594,0.00087908399,-14.5478
12,10.9142,-1.43967,-7.91816e-19,4.5088699e-10,18.275299,0.426296,0.00089495099,-14.3237
12,10.8501,-1.5806299,0,4.5565099e-10,18.818199,0.436694,0.00091205299,-13.9962
12,10.7721,-1.71963,-7.3031601e-19,4.6047199e-10,19.396,0.447759,0.00093029201,-13.5657
12,10.6804,-1.85496,0,4.6535101e-10,20.007401,0.45944199,0.00094954402,-13.0345
12,10.5755,-1.98498,0,4.7028798e-10,20.6497,0.47167701,0.00096965698,-12.407
12,10.4583,-2.10816,6.70724e-19,4.7528298e-10,21.3193,0.48437801,0.00099046098,-11.689
12,10.3297,-2.2230999,0,4.8033899e-10,22.011101,0.497439,0.00101177,-10.8882
12,10.1908,-2.3285999,0,4.8545501e-10,22.7187,0.510741,0.00103338,-10.0134
12,10.0431,-2.4236701,-4.5808601e-19,4.9063198e-10,23.434999,0.52415299,0.0010551,-9.0744495
12,9.8878498,-2.50753,0,4.9587201e-10,24.1518,0.537534,0.00107672,-8.0820198
12,9.7266397,-2.57968,3.49562e-19,5.0117399e-10,24.8605,0.55074102,0.0010980699,-7.0469799
12,9.5609598,-2.6398301,0,5.0654098e-10,25.552299,0.56363499,0.00111895,-5.9802899
12,9.3922796,-2.6879201,-5.1176998e-19,5.1197202e-10,26.218599,0.57608199,0.0011391999,-4.8926401
12,9.2220402,-2.7241001,-2.13825e-19,5.1746801e-10,26.8515,0.58795899,0.00115869,-3.79421
12,9.0515699,-2.7487299,2.80605e-19,5.2303101e-10,27.443501,0.59915799,0.0011773,-2.6944599
12,8.8820801,-2.7623,0,5.28661e-10,27.9884,0.60958999,0.00119492,-1.60197
12,8.7146702,-2.76543,-1.7022199e-20,5.3436e-10,28.4813,0.61918002,0.00121148,-0.52432102
12,8.5502901,-2.7588401,0,5.40127e-10,28.9181,0.627873,0.0012269201,0.53193003
12,8.38974,-2.74332,0,5.45965e-10,29.2962,0.63563198,0.0012412,1.56128
12,8.2336998,-2.7196901,-2.6472701e-19,5.5187299e-10,29.614201,0.642434,0.00125429,2.5592699
12,8.0826998,-2.6888001,0,5.5785299e-10,29.8715,0.64827001,0.00126618,3.5223701
12,7.93713,-2.6515,0,5.6390698e-10,30.0686,0.65314102,0.00127686,4.4479799
12,7.7973099,-2.6085999,0,5.7003402e-10,30.2066,0.657058,0.00128631,5.33426
12,7.6634302,-2.56089,0,5.76236e-10,30.287399,0.66004002,0.00129456,6.18011
12,7.5355902,-2.50915,-3.6600801e-19,5.8251298e-10,30.313299,0.662112,0.00130158,6.9850101
12,7.4138398,-2.4540801,0,5.8886801e-10,30.287399,0.66330802,0.00130741,7.74896
12,7.2981701,-2.3963499,0,5.9530098e-10,30.213301,0.66366899,0.00131204,8.4723597
12,7.1884899,-2.33658,0,6.0181199e-10,30.0951,0.66324598,0.00131551,9.1559696
12,7.0847201,-2.2753501,0,6.0840399e-10,29.938,0.66210198,0.00131786,9.8008204
12,6.9867101,-2.21316,0,6.1507599e-10,29.7477,0.660317,0.00131915,10.4081
12,6.89431,-2.15047,0,6.2183098e-10,29.531099,0.65798402,0.00131946,10.9793
12,6.8073502,-2.0876601,6.1726001e-19,6.2866901e-10,29.295601,0.65521699,0.00131889,11.5158
12,6.7256398,-2.0250499,0,6.3559202e-10,29.0497,0.65214002,0.0013176,12.0191
12,6.6489902,-1.96285,0,6.4259997e-10,28.802,0.64889503,0.0013157401,12.491
12,6.5771999,-1.9012001,-6.9367103e-19,6.4969502e-10,28.5613,0.64562601,0.00131349,12.9329
12,6.5100498,-1.84014,0,6.56878e-10,28.335899,0.64247799,0.00131106,13.3463
12,6.44731,-1.7796201,0,6.6415001e-10,28.133101,0.639584,0.00130864,13.7328
12,6.3887401,-1.7194999,-7.6791198e-19,6.7151201e-10,27.9583,0.63705403,0.00130642,14.0938
12,6.3340702,-1.65956,0,6.7896599e-10,27.8146,0.634965,0.00130458,14.4307
12,6.28303,-1.59952,7.9928498e-19,6.8651201e-10,27.702299,0.63335299,0.0013032201,14.7446
12,6.2353101,-1.53909,6.7360298e-21,6.9415301e-10,27.618601,0.63220102,0.00130242,15.0367
12,6.1906099,-1.47794,1.66418e-18,7.0188899e-10,27.557199,0.631441,0.00130218,15.3081
12,6.1485901,-1.41581,0,7.09722e-10,27.508801,0.63094699,0.00130244,15.5598
12,6.1089101,-1.35247,8.6708401e-19,7.1765299e-10,27.461201,0.63054597,0.00130304,15.7927
12,6.0712399,-1.28778,8.79838e-19,7.2568301e-10,27.4004,0.63002199,0.00130376,16.0077
12,6.0352602,-1.22171,-1.7707999e-18,7.3381401e-10,27.311001,0.62913102,0.00130433,16.205799
12,6.0006599,-1.15433,-1.7938301e-18,7.4204598e-10,27.177799,0.627617,0.0013044199,16.387699
12,5.9671602,-1.08585,0,7.5038298e-10,26.9863,0.62522501,0.00130368,16.5546
12,5.9345398,-1.01657,1.8374401e-18,7.58824e-10,26.724199,0.62172598,0.00130177,16.707199
12,5.9025898,-0.94692397,0,7.67371e-10,26.382099,0.61692399,0.0012983599,16.8465
12,5.87116,-0.87739301,0,7.7602702e-10,25.954,0.610677,0.0012931901,16.9736
12,5.8401399,-0.80853599,-1.9000299e-18,7.8479101e-10,25.438,0.60290003,0.00128603,17.089399
12,5.8094602,-0.74094301,-3.8526599e-18,7.9366602e-10,24.835899,0.593575,0.00127677,17.194799
12,5.7790799,-0.67520899,0,8.02654e-10,24.1537,0.58274603,0.0012653701,17.290899
12,5.7490201,-0.61190999,-1.97265e-18,8.11755e-10,23.400101,0.57051998,0.00125189,17.378599
12,5.7192702,-0.55158001,0,8.2097201e-10,22.587,0.55705601,0.00123647,17.4585
12,5.6898799,-0.494688,-9.9651402e-21,8.3030599e-10,21.7278,0.54255599,0.00121932,17.531601
12,5.6609001,-0.44162101,0,8.3975898e-10,20.836901,0.52725101,0.00120073,17.598499
12,5.63237,-0.39267299,2.05091e-18,8.4933199e-10,19.929199,0.51138902,0.00118101,17.6598
12,5.6043601,-0.34803501,2.0600001e-18,8.5902602e-10,19.018999,0.49522099,0.00116052,17.716
12,5.5769,-0.307798,-2.0772699e-18,8.68845e-10,18.119499,0.47899199,0.0011395999,17.767599
12,5.5500598,-0.271947,-8.0538602e-21,8.7878799e-10,17.242599,0.46293101,0.00111859,17.815001
12,5.52387,-0.24037699,0,8.8885899e-10,16.398199,0.44723901,0.00109781,17.8585
12,5.4983802,-0.212899,0,8.9905899e-10,15.5945,0.43209201,0.00107752,17.8985
12,5.47363,-0.189257,2.1325599e-18,9.0938901e-10,14.8375,0.41762999,0.00105795,17.935101
12,5.4496498,-0.16914199,2.14238e-18,9.1985197e-10,14.1316,0.403963,0.00103928,17.9687
12,5.4264698,-0.152211,0,9.30449e-10,13.4793,0.39116701,0.00102165,17.999399
12,5.40412,-0.138099,-4.3195401e-18,9.4118202e-10,12.8813,0.379287,0.00100512,18.027399
12,5.3826299,-0.12644,0,9.5205399e-10,12.3373,0.36834401,0.00098976097,18.052999
12,5.36202,-0.116874,0,9.6306496e-10,11.8458,0.358334,0.000975565,18.0763
12,5.34231,-0.109063,2.1713199e-18,9.7421804e-10,11.4043,0.34923401,0.00096251699,18.097401
12,5.3235202,-0.102691,-2.1713601e-18,9.85515e-10,11.0098,0.34100699,0.00095057802,18.1166
12,5.3056502,-0.097479098,4.3363198e-18,9.9695896e-10,10.659,0.33360299,0.000939694,18.1339
12,5.2887101,-0.093178801,2.1677099e-18,1.00855e-09,10.3481,0.326967,0.00092980202,18.149599
12,5.2727098,-0.089578703,2.1642201e-18,1.02029e-09,10.0733,0.32103699,0.00092083297,18.163601
12,5.2576299,-0.086501203,0,1.03218e-09,9.8309603,0.31575099,0.00091271597,18.1761
12,5.2434702,-0.083801098,0,1.04423e-09,9.6175003,0.31104699,0.00090538198,18.1873
12,5.2302198,-0.081362598,2.1455601e-18,1.05644e-09,9.4295502,0.30686501,0.00089876301,18.197201
12,5.2178502,-0.079095498,-2.1388299e-18,1.0688e-09,9.2640104,0.30314699,0.00089279201,18.205799
12,5.2063498,-0.076932304,2.1314201e-18,1.08132e-09,9.1180601,0.299842,0.00088741002,18.2134
12,5.1956902,-0.074824199,0,1.09401e-09,8.9891796,0.2969,0.00088255899,18.219801
12,5.1858401,-0.072737999,2.11661e-18,1.10686e-09,8.8751202,0.29427901,0.00087818602,18.2253
12,5.1767602,-0.070652597,2.10732e-18,1.11988e-09,8.7739296,0.29193899,0.00087424199,18.229799
12,5.1684198,-0.068557002,0,1.13307e-09,8.6838903,0.28984499,0.00087068399,18.2335
12,5.1608,-0.0664474,-1.4145e-21,1.14643e-09,8.60355,0.28796801,0.00086746999,18.2363
12,5.1538401,-0.064325303,2.07558e-18,1.15997e-09,8.53162,0.286282,0.00086456601,18.2383
12,5.1475201,-0.062196001,0,1.17369e-09,8.4670401,0.284762,0.000861938,18.2395
12,5.1417999,-0.060067199,-2.0547799e-18,1.18758e-09,8.4088697,0.28338999,0.00085955701,18.24
12,5.1366401,-0.0579479,0,1.20166e-09,8.3563404,0.28214899,0.00085739797,18.239901
12,5.13201,-0.0558476,0,1.21592e-09,8.3087597,0.281023,0.000855438,18.239201
12,5.1278701,-0.053775899,-6.0570598e-18,1.23037e-09,8.2655697,0.27999899,0.00085365598,18.237801
12,5.1241798,-0.0517416,0,1.24501e-09,8.2262897,0.27906701,0.00085203402,18.235901
12,5.1209202,-0.049752899,-3.9899599e-18,1.25985e-09,8.1904697,0.278218,0.00085055601,18.2335
12,5.1180601,-0.047816899,3.96362e-18,1.27488e-09,8.1577702,0.27744201,0.00084920699,18.2306
12,5.11555,-0.045939699,0,1.2901e-09,8.1278696,0.276732,0.00084797601,18.2272
12,5.11339,-0.044126201,0,1.30553e-09,8.1005001,0.27608201,0.00084684999,18.2234
12,5.1115298,-0.042380098,3.8877299e-18,1.32117e-09,8.0754004,0.27548599,0.00084582099,18.219101
12,5.1099601,-0.040704399,0,1.3370099e-09,8.0523701,0.27494001,0.00084487698,18.2145
12,5.1086402,-0.0391009,0,1.35306e-09,8.0312204,0.27443799,0.000844013,18.209499
12,5.1075702,-0.0375707,0,1.36932e-09,8.0117903,0.27397701,0.00084322097,18.204201
12,5.10672,-0.036114201,0,1.3858e-09,7.9939098,0.27355301,0.00084249303,18.1985
12,5.10607,-0.034731101,-7.5095402e-18,1.4025e-09,7.9774699,0.27316299,0.00084182498,18.192499
12,5.1055999,-0.033420902,-3.7275902e-18,1.41942e-09,7.9623299,0.27280399,0.00084121199,18.1863
12,5.1052999,-0.0321825,-3.7010402e-18,1.43657e-09,7.94838,0.27247399,0.00084064802,18.179701
12,5.1051502,-0.0310145,7.3474103e-18,1.45395e-09,7.9355302,0.27217001,0.00084012898,18.172899
12,5.1051402,-0.0299154,0,1.47155e-09,7.9236898,0.271889,0.00083965203,18.1658
12,5.1052599,-0.028883301,0,1.4894e-09,7.9127798,0.271631,0.00083921402,18.158501
12,5.1055002,-0.0279165,0,1.50748e-09,7.90271,0.271393,0.00083881,18.1509
12,5.1058302,-0.027013,-3.5648602e-18,1.5258e-09,7.8934398,0.27117401,0.00083843898,18.143101
12,5.1062698,-0.0261706,-3.5375301e-18,1.54437e-09,7.8848801,0.27097201,0.000838098,18.135099
12,5.1067801,-0.025387499,-7.0201603e-18,1.56319e-09,7.8769999,0.27078599,0.00083778502,18.1269
12,5.1073799,-0.024661399,-3.4826599e-18,1.58226e-09,7.86974,0.270614,0.00083749701,18.1185
12,5.1080399,-0.023990501,-3.4555199e-18,1.60159e-09,7.86305,0.270457,0.00083723298,18.1099
12,5.1087699,-0.0233727,3.42806e-18,1.62118e-09,7.8569002,0.27031201,0.000836992,18.101101
12,5.10955,-0.022806499,0,1.64103e-09,7.8512301,0.270179,0.00083676999,18.0921
12,5.1103902,-0.022290399,-3.3736601e-18,1.66115e-09,7.8460302,0.27005601,0.000836569,18.0828
12,5.11127,-0.021823,-3.3463399e-18,1.68154e-09,7.8412499,0.26994401,0.00083638402,18.0735
12,5.1121998,-0.021403801,-3.3191699e-18,1.7022e-09,7.8368702,0.269842,0.00083621702,18.0639
12,5.1131601,-0.0210324,3.29205e-18,1.72314e-09,7.83287,0.26974899,0.00083606603,18.0541
12,5.1141701,-0.0207095,3.26497e-18,1.74437e-09,7.8291998,0.26966399,0.00083592901,18.0441
12,5.1152,-0.0204363,0,1.76589e-09,7.82587,0.269586,0.000835807,18.033899
12,5.1162801,-0.0202152,0,1.78769e-09,7.8228302,0.26951599,0.00083569699,18.023399
12,5.1173902,-0.020050099,-1.71519e-23,1.80979e-09,7.8200898,0.26945299,0.00083560002,18.0128
12,5.1185398,-0.019946299,3.15708e-18,1.83219e-09,7.8176098,0.26939699,0.00083551498,18.0019
12,5.11972,-0.0199115,-3.13021e-18,1.8549e-09,7.8153801,0.26934701,0.00083544099,17.990601
12,5.1209502,-0.0199559,0,1.87791e-09,7.8133998,0.26930299,0.000835379,17.979099
12,5.1222301,-0.0200927,-3.0765599e-18,1.9012401e-09,7.8116398,0.26926401,0.00083532598,17.9673
12,5.12357,-0.0203398,0,1.92489e-09,7.8101001,0.26923001,0.00083528401,17.955
12,5.12497,-0.0207197,0,1.94885e-09,7.8087702,0.26920199,0.00083525199,17.942301
12,5.1264601,-0.021261901,2.9961199e-18,1.9731501e-09,7.8076501,0.26917899,0.000835229,17.9291
12,5.1280398,-0.022003699,0,1.9977699e-09,7.8067198,0.26916099,0.00083521602,17.915199
12,5.1297498,-0.0229929,2.9422701e-18,2.02273e-09,7.8060002,0.26914799,0.000835213,17.900499
12,5.1316099,-0.024289999,2.91517e-18,2.04804e-09,7.80548,0.26914001,0.00083521998,17.885
12,5.1336699,-0.0259712,0,2.0736901e-09,7.8051901,0.26913801,0.00083523802,17.8682
12,5.1359801,-0.0281319,0,2.09969e-09,7.80514,0.269142,0.000835268,17.8501
12,5.1386099,-0.030890601,0,2.12604e-09,7.8053799,0.269153,0.00083531102,17.830099
12,5.1416602,-0.034392402,-5.6114398e-18,2.15276e-09,7.8059602,0.269173,0.00083537202,17.807899
12,5.1452599,-0.0388126,-5.5541799e-18,2.1798501e-09,7.8069901,0.26920399,0.00083545398,17.7826
12,5.14958,-0.044356801,5.4901801e-18,2.2073099e-09,7.80862,0.26925001,0.00083556201,17.7535
12,5.15486,-0.0512591,0,2.2351401e-09,7.8110499,0.269315,0.00083570799,17.719101
12,5.1614199,-0.059767,0,2.2633599e-09,7.81461,0.26940799,0.00083590299,17.6779
12,5.1697102,-0.0701271,0,2.2919699e-09,7.8197498,0.269539,0.00083616597,17.6276
12,5.1802201,-0.082513802,5.2320199e-18,2.3209701e-09,7.8270798,0.269723,0.00083652302,17.5651
12,5.1936898,-0.097011603,-5.1424702e-18,2.3503699e-09,7.8373499,0.269977,0.00083700102,17.487101
12,5.2107,-0.113632,0,2.3801701e-09,7.8511801,0.27031401,0.00083761499,17.388901
12,10.1076,0.0664232,0,3.3727601e-10,13.0448,0.346816,0.00082985801,-5.0638199
12,10.1136,0.070380896,0,3.4057099e-10,13.0119,0.34617099,0.00082886301,-5.1159801
12,10.1204,0.074892499,-2.7322701e-21,3.4390299e-10,12.9797,0.34553301,0.00082786201,-5.1768799
12,10.1284,0.079862103,2.9416401e-21,3.4727199e-10,12.9482,0.34490499,0.00082685897,-5.2480502
12,10.1376,0.085222997,0,3.5067699e-10,12.9178,0.344291,0.000825861,-5.3321199
12,10.1484,0.090878502,-1.89543e-19,3.5412001e-10,12.8887,0.34369799,0.00082487502,-5.4316802
12,10.161,0.096678302,0,3.57601e-10,12.8613,0.34313101,0.00082391,-5.54913
12,10.1757,0.102416,0,3.6112e-10,12.836,0.342599,0.000822976,-5.6868
12,10.1926,0.107831,0,3.6467901e-10,12.8132,0.34211099,0.000822086,-5.84688
12,10.212,0.112614,0,3.6827599e-10,12.7936,0.341676,0.00082125398,-6.03128
12,10.234,0.116405,0,3.71914e-10,12.7777,0.341306,0.00082049798,-6.24159
12,10.2588,0.118799,-4.4000803e-19,3.75592e-10,12.7663,0.34101599,0.00081983698,-6.4790401
12,10.2864,0.119346,0,3.7931e-10,12.7601,0.340821,0.00081929303,-6.7444201
12,10.317,0.117554,0,3.8307099e-10,12.7601,0.34073699,0.00081889302,-7.0380502
12,10.3504,0.112895,-4.9341101e-19,3.8687301e-10,12.7672,0.34078401,0.00081866299,-7.3596902
12,10.3865,0.104807,0,3.9071699e-10,12.7825,0.34098199,0.00081863499,-7.7084999
12,10.4253,0.092705898,2.6639199e-19,3.9460399e-10,12.8072,0.341355,0.00081884401,-8.0829897
12,10.4665,0.075992398,0,3.9853501e-10,12.8425,0.34192601,0.00081932702,-8.4809303
12,10.5096,0.054063398,0,4.0251e-10,12.8898,0.34272099,0.00082012499,-8.8993301
12,10.5543,0.0263259,-2.9936899e-19,4.0653e-10,12.9504,0.343768,0.00082128,-9.3344097
12,10.5999,-0.0077871201,3.2113201e-19,4.10594e-10,13.0258,0.34509501,0.00082283898,-9.7815704
12,10.646,-0.0488008,0,4.1470499e-10,13.1175,0.34673101,0.00082485098,-10.2354
12,10.6916,-0.097179398,-1.48187e-20,4.18861e-10,13.2269,0.34870401,0.00082736899,-10.6897
12,10.7359,-0.15330701,0,4.23065e-10,13.3554,0.35104501,0.00083044701,-11.1377
12,10.778,-0.217465,3.51174e-19,4.2731599e-10,13.5045,0.35378301,0.00083413901,-11.5716
12,10.8169,-0.28981701,0,4.3161499e-10,13.6756,0.35694799,0.00083850301,-11.9836
12,10.8515,-0.37038699,3.89479e-19,4.3596299e-10,13.8702,0.36056799,0.000843596,-12.3651
12,10.8807,-0.45905,-3.9679901e-19,4.4036e-10,14.0896,0.36467201,0.00084947102,-12.7076
12,10.9033,-0.55551702,0,4.44807e-10,14.3352,0.369286,0.00085618201,-13.0022
12,10.9183,-0.659325,0,4.4930401e-10,14.6083,0.374437,0.00086377503,-13.2407
12,10.9247,-0.76983601,-4.0728e-19,4.5385301e-10,14.9103,0.38014701,0.00087228901,-13.4148
12,10.9213,-0.886235,0,4.58453e-10,15.2422,0.386435,0.00088175503,-13.5172
12,10.9073,-1.00754,-8.06317e-19,4.63106e-10,15.6051,0.39331499,0.00089218997,-13.5414
12,10.8819,-1.13263,-7.2937199e-19,4.6781201e-10,15.9998,0.40079701,0.00090359902,-13.4818
12,10.8446,-1.26024,0,4.7257198e-10,16.426701,0.40887901,0.00091596902,-13.3343
12,10.7949,-1.38899,7.57754e-19,4.7738702e-10,16.885799,0.41755199,0.00092927,-13.0961
12,10.7327,-1.51745,0,4.8225701e-10,17.3766,0.426797,0.00094345299,-12.7661
12,10.6578,-1.64415,7.0188002e-19,4.8718202e-10,17.8978,0.43658,0.00095845002,-12.3446
12,10.5706,-1.76761,6.0462002e-19,4.9216498e-10,18.447599,0.44685501,0.00097417599,-11.8337
12,10.4716,-1.88641,5.6848799e-19,4.97205e-10,19.0229,0.45756301,0.00099052803,-11.2371
12,10.3612,-1.9992,0,5.0230298e-10,19.6203,0.46862999,0.00100739,-10.5599
12,10.2405,-2.1047599,0,5.0745902e-10,20.2351,0.47997099,0.00102463,-9.80863
12,10.1104,-2.2020299,0,5.1267601e-10,20.862101,0.491492,0.00104212,-8.9908304
12,9.9720697,-2.2901101,4.4524299e-19,5.1795201e-10,21.4953,0.50308901,0.00105971,-8.1150198
12,9.8267298,-2.3683,-3.4863e-19,5.2329002e-10,22.1283,0.51465398,0.00107727,-7.19028
12,9.6757002,-2.4361,-6.4012799e-19,5.2868998e-10,22.754499,0.52608001,0.00109466,-6.22609
12,9.5202999,-2.4932201,0,5.34153e-10,23.3671,0.53725898,0.00111174,-5.2319598
12,9.3618603,-2.5395601,3.3925999e-20,5.3967902e-10,23.9596,0.54808801,0.0011284,-4.2172699
12,9.2016296,-2.5752101,-1.47663e-19,5.4527e-10,24.5257,0.558474,0.00114453,-3.19101
12,9.0408201,-2.6004,-2.67906e-20,5.5092603e-10,25.059799,0.56833303,0.00116003,-2.1616001
12,8.8805304,-2.61553,0,5.5664801e-10,25.556999,0.577591,0.00117483,-1.13676
12,8.7217903,-2.6210999,1.6684399e-20,5.6243699e-10,26.013201,0.58618701,0.00118884,-0.123402
12,8.5654602,-2.6177001,0,5.6829402e-10,26.424999,0.594073,0.00120201,0.87242401
12,8.4123096,-2.6059999,0,5.7421901e-10,26.790001,0.60121101,0.0012143,1.84556
12,8.2629995,-2.5867,1.3581201e-19,5.8021399e-10,27.106501,0.607575,0.00122565,2.7917199
12,8.1180401,-2.5605299,-1.93383e-19,5.8628002e-10,27.3738,0.61314601,0.00123605,3.7074699
12,7.97786,-2.52824,0,5.92417e-10,27.5914,0.617917,0.00124546,4.5901399
12,7.8427701,-2.49055,0,5.9862598e-10,27.7598,0.62188298,0.0012538499,5.4377999
