"Cell Type","U:0","U:1","U:2","V","Volume","epsilon","k","nut","p"
12,5.10644,0.00552562,1.58928e-18,1.80941e-09,1.809404e-09,7.80091,0.268935,0.000834435,17.7285
12,5.11481,0.0073806,0,1.83317e-09,1.833157e-09,7.80078,0.268932,0.000834426,17.6858
12,5.12459,0.00958672,0,1.85726e-09,1.857272e-09,7.80114,0.26894,0.000834437,17.6355
12,5.13609,0.0121778,0,1.8817e-09,1.881697e-09,7.80214,0.268963,0.000834475,17.5762
12,5.14962,0.0151739,0,1.90648e-09,1.906493e-09,7.80399,0.269006,0.000834548,17.506
12,5.16555,0.0185762,0,1.93162e-09,1.931608e-09,7.80693,0.269076,0.000834667,17.4231
12,5.1842,0.022342,0,1.95711e-09,1.957115e-09,7.81126,0.26918,0.000834845,17.3255
12,5.20597,0.0264913,2.16536e-18,1.98296e-09,1.982965e-09,7.81732,0.269324,0.000835096,17.2115
12,-0.174299,0.755112,0,2.12697e-10,2.126973e-10,777.054,0.597119,4.12965e-05,-5.79672
12,0.0107876,0.566046,6.95059e-20,2.1509e-10,2.150899e-10,1014.3,1.10701,0.000108739,-5.62425
12,0.358951,0.431616,6.4947e-20,2.17513e-10,2.175127e-10,1709.32,1.66954,0.000146763,-5.27362
12,0.757657,0.333627,1.57145e-19,2.19966e-10,2.199659e-10,2231.51,2.109,0.000179389,-4.91557
12,1.14941,0.264711,9.05141e-20,2.2245e-10,2.224501e-10,2562.44,2.42808,0.000207068,-4.61849
12,1.51306,0.21952,-7.93209e-20,2.24966e-10,2.249657e-10,2732.71,2.64846,0.000231013,-4.40543
12,1.84342,0.195657,3.44728e-20,2.27513e-10,2.275132e-10,2781.6,2.79311,0.000252419,-4.28582
12,2.14156,0.189598,-3.42589e-20,2.30093e-10,2.300928e-10,2744.28,2.88196,0.000272391,-4.25813
12,2.41217,0.19739,3.04836e-20,2.32705e-10,2.327054e-10,2649.98,2.93183,0.000291929,-4.3174
12,2.6618,0.21618,0,2.35351e-10,2.353508e-10,2521.64,2.95658,0.00031199,-4.462
12,2.89734,0.244026,6.06401e-20,2.3803e-10,2.380302e-10,2376.05,2.96733,0.000333517,-4.69324
12,3.12517,0.279642,6.10296e-20,2.40743e-10,2.407435e-10,2225.03,2.97254,0.000357406,-5.01448
12,3.35071,0.322014,0,2.43491e-10,2.434912e-10,2076.67,2.9784,0.00038445,-5.42987
12,3.57831,0.370088,-1.69944e-21,2.46274e-10,2.462743e-10,1936.36,2.98907,0.000415268,-5.94349
12,3.81112,0.422565,6.46471e-20,2.49093e-10,2.490925e-10,1807.39,3.00688,0.000450219,-6.55868
12,4.05112,0.477798,0,2.51947e-10,2.519473e-10,1691.49,3.03259,0.000489327,-7.27738
12,4.2992,0.533769,0,2.54838e-10,2.548381e-10,1589.14,3.0656,0.000532244,-8.09977
12,4.55536,0.58813,0,2.57766e-10,2.577662e-10,1499.9,3.10432,0.000578247,-9.02399
12,4.81892,0.638284,0,2.60732e-10,2.607318e-10,1422.7,3.14649,0.000626298,-10.0461
12,5.08873,0.681491,-8.14636e-20,2.63735e-10,2.637351e-10,1356.12,3.18951,0.000675138,-11.16
12,5.36334,0.714958,-8.56433e-20,2.66778e-10,2.667776e-10,1298.58,3.23073,0.000723395,-12.3577
12,5.64111,0.735937,0,2.69859e-10,2.69859e-10,1248.5,3.26763,0.000769696,-13.629
12,5.92028,0.741801,0,2.7298e-10,2.7298e-10,1204.43,3.298,0.00081276,-14.9616
12,6.19903,0.730112,-1.05187e-19,2.76141e-10,2.761411e-10,1165.09,3.32002,0.00085146,-16.3415
12,6.47548,0.698698,1.10907e-19,2.79343e-10,2.793431e-10,1129.39,3.33226,0.000884863,-17.7524
12,6.74769,0.645728,0,2.82587e-10,2.825869e-10,1096.46,3.33371,0.000912235,-19.1759
12,7.01368,0.569759,0,2.85872e-10,2.858717e-10,1065.6,3.32371,0.000933031,-20.5918
12,7.27144,0.469792,0,2.892e-10,2.892001e-10,1036.31,3.3019,0.000946847,-21.9777
12,7.51896,0.345389,0,2.92571e-10,2.925707e-10,1008.29,3.26807,0.000953323,-23.3099
12,7.75437,0.196701,0,2.95986e-10,2.959858e-10,981.481,3.22195,0.000951915,-24.5638
12,7.97615,0.0242711,0,2.99445e-10,2.99445e-10,956.46,3.16276,0.000941257,-25.7142
12,8.18364,-0.171086,0,3.02949e-10,3.029488e-10,933.587,3.08959,0.000920215,-26.7365
12,8.37662,-0.38812,0,3.06498e-10,3.064985e-10,910.38,3.00397,0.000892096,-27.6065
12,8.55549,-0.625058,0,3.10094e-10,3.100937e-10,886.211,2.90558,0.000857376,-28.3018
12,8.72198,-0.880157,0,3.13737e-10,3.137376e-10,860.239,2.79389,0.000816663,-28.8024
12,8.87987,-1.15239,4.59953e-19,3.17428e-10,3.174272e-10,831.347,2.66813,0.000770682,-29.091
12,9.03555,-1.44238,0,3.21166e-10,3.211664e-10,798.074,2.5272,0.000720241,-29.1519
12,9.19745,-1.75285,0,3.24954e-10,3.249533e-10,758.594,2.3697,0.000666221,-28.9692
12,9.37263,-2.08709,-1.40591e-19,3.28791e-10,3.287909e-10,710.911,2.19442,0.000609631,-28.526
12,9.56037,-2.44494,0,3.32678e-10,3.326781e-10,653.583,2.00172,0.000551757,-27.8054
12,9.74637,-2.81807,0,3.36616e-10,3.366163e-10,586.993,1.79576,0.000494433,-26.7956
12,9.90317,-3.1884,0,3.40606e-10,3.406069e-10,514.272,1.58607,0.000440244,-25.4972
12,9.99883,-3.53216,0,3.44649e-10,3.446488e-10,440.641,1.38603,0.000392376,-23.9293
12,10.0094,-3.82735,-1.14611e-19,3.48745e-10,3.487442e-10,371.355,1.20875,0.000354099,-22.1302
12,9.9275,-4.06028,-9.14071e-20,3.52894e-10,3.528948e-10,309.93,1.06324,0.000328278,-20.1519
12,9.76301,-4.22776,1.74063e-19,3.57099e-10,3.570992e-10,257.763,0.953226,0.000317258,-18.0516
12,9.53707,-4.33503,0,3.61359e-10,3.613581e-10,214.764,0.87802,0.000323065,-15.8828
12,9.27416,-4.39185,0,3.65675e-10,3.656748e-10,180.132,0.83402,0.000347539,-13.691
12,8.9959,-4.40876,0,3.70048e-10,3.70049e-10,152.831,0.815978,0.000392093,-11.5122
12,8.718,-4.39495,-8.53922e-20,3.74479e-10,3.744788e-10,131.772,0.817989,0.000457,-9.37439
12,8.4501,-4.35744,0,3.78969e-10,3.789691e-10,115.873,0.83426,0.000540583,-7.29945
12,8.19707,-4.30131,-4.59868e-20,3.83518e-10,3.83518e-10,104.094,0.859638,0.000638919,-5.30498
12,7.96068,-4.23024,0,3.88128e-10,3.88128e-10,95.4823,0.889888,0.000746431,-3.40464
12,7.741,-4.14703,-5.67789e-21,3.92799e-10,3.927998e-10,89.2157,0.921745,0.000857083,-1.60822
12,7.53733,-4.05394,-2.69559e-22,3.97532e-10,3.975322e-10,84.6252,0.952831,0.000965549,0.0783365
12,7.34867,-3.95296,0,4.02329e-10,4.023277e-10,81.1914,0.981507,0.00106787,1.65266
12,7.17398,-3.84581,-2.30412e-20,4.07189e-10,4.07189e-10,78.5267,1.00673,0.00116158,3.11537
12,7.01226,-3.73403,0,4.12114e-10,4.121148e-10,76.3514,1.0279,0.00124545,4.46936
12,6.86259,-3.61899,8.04178e-20,4.17104e-10,4.171041e-10,74.4699,1.04478,0.00131919,5.71911
12,6.72414,-3.50189,-4.77819e-20,4.22162e-10,4.221613e-10,72.7498,1.05735,0.00138309,6.87008
12,6.59612,-3.38376,0,4.27286e-10,4.272853e-10,71.1054,1.0658,0.00143776,7.92828
12,6.47785,-3.26549,0,4.3248e-10,4.324808e-10,69.4846,1.07039,0.00148402,8.89993
12,6.36866,-3.14783,-1.34124e-19,4.37743e-10,4.377427e-10,67.859,1.0715,0.00152273,9.79123
12,6.26796,-3.03141,0,4.43077e-10,4.430776e-10,66.2172,1.06953,0.00155475,10.6082
12,6.17519,-2.91675,7.66614e-20,4.48482e-10,4.484824e-10,64.5591,1.06491,0.00158091,11.3566
12,6.08983,-2.80426,8.11979e-20,4.5396e-10,4.5396e-10,62.8922,1.05805,0.001602,12.0418
12,6.01143,-2.69427,-2.57924e-19,4.59512e-10,4.595129e-10,61.2287,1.0494,0.00161872,12.669
12,5.93953,-2.58699,-8.93334e-20,4.65139e-10,4.651384e-10,59.5834,1.03936,0.00163173,13.2429
12,5.87375,-2.48257,0,4.70841e-10,4.708409e-10,57.9719,1.0283,0.0016416,13.7678
12,5.81371,-2.38105,-9.63737e-20,4.7662e-10,4.766196e-10,56.4089,1.01658,0.00164885,14.2478
12,5.75907,-2.28242,0,4.82477e-10,4.824773e-10,54.9073,1.0045,0.00165389,14.6866
12,5.70948,-2.18658,0,4.88413e-10,4.884128e-10,53.4769,0.992279,0.00165708,15.0875
12,5.66465,-2.09336,-1.05208e-19,4.9443e-10,4.944291e-10,52.1237,0.980113,0.00165867,15.4536
12,5.62427,-2.00257,1.07762e-19,5.00528e-10,5.005291e-10,50.8491,0.968103,0.00165883,15.7876
12,5.58802,-1.91396,-2.22058e-19,5.06708e-10,5.067077e-10,49.6501,0.956283,0.00165766,16.0921
12,5.55561,-1.82728,-2.26519e-19,5.12972e-10,5.129719e-10,48.519,0.944616,0.00165516,16.3693
12,5.5267,-1.74227,3.45255e-19,5.19322e-10,5.193227e-10,47.444,0.932995,0.00165128,16.6213
12,5.50098,-1.65871,2.34737e-19,5.25757e-10,5.257571e-10,46.4096,0.921261,0.00164589,16.8499
12,5.4781,-1.5764,0,5.3228e-10,5.322801e-10,45.398,0.909209,0.00163883,17.0568
12,5.4577,-1.49522,-2.42319e-19,5.38892e-10,5.388906e-10,44.39,0.896608,0.0016299,17.2435
12,5.43943,-1.4151,-1.23744e-19,5.45594e-10,5.455939e-10,43.3664,0.883218,0.00161892,17.4114
12,5.42291,-1.33606,1.24073e-19,5.52387e-10,5.523868e-10,42.3091,0.868812,0.00160568,17.562
12,5.40776,-1.25818,-1.2733e-19,5.59272e-10,5.592725e-10,41.2025,0.853187,0.00159004,17.6963
12,5.39362,-1.18164,0,5.66252e-10,5.66252e-10,40.0345,0.836188,0.00157187,17.8157
12,5.38012,-1.10667,0,5.73327e-10,5.733265e-10,38.7969,0.817712,0.00155112,17.9212
12,5.36692,-1.03356,3.95954e-19,5.80499e-10,5.804993e-10,37.4863,0.797722,0.00152782,18.0139
12,5.3537,-0.962642,0,5.87768e-10,5.877691e-10,36.104,0.776249,0.00150207,18.095
12,5.34018,-0.89428,0,5.95138e-10,5.951374e-10,34.6556,0.75339,0.00147404,18.1653
12,5.3261,-0.828824,0,6.02608e-10,6.026052e-10,33.1509,0.729302,0.00144399,18.2259
12,5.31126,-0.766609,1.3952e-19,6.10181e-10,6.101823e-10,31.6028,0.704197,0.00141223,18.2778
12,5.29551,-0.707926,2.8418e-19,6.17858e-10,6.17857e-10,30.0267,0.678324,0.00137914,18.3217
12,5.27877,-0.653009,-2.8817e-19,6.2564e-10,6.256392e-10,28.4394,0.651962,0.00134514,18.3586
12,5.26099,-0.602017,1.45548e-19,6.33529e-10,6.3353e-10,26.8582,0.625405,0.00131065,18.3891
12,5.24222,-0.555027,4.43386e-19,6.41527e-10,6.415265e-10,25.3003,0.598943,0.00127611,18.4141
12,5.22252,-0.512031,0,6.49635e-10,6.496386e-10,23.7815,0.572858,0.00124193,18.434
12,5.20204,-0.472936,-3.03047e-19,6.57855e-10,6.578545e-10,22.316,0.547408,0.0012085,18.4496
12,5.18096,-0.437575,0,6.66188e-10,6.661887e-10,20.9163,0.522825,0.00117617,18.4614
12,5.15949,-0.405715,0,6.74636e-10,6.746337e-10,19.5919,0.499302,0.00114523,18.4698
12,5.13788,-0.377076,0,6.83201e-10,6.831999e-10,18.3504,0.476995,0.0011159,18.4753
12,5.11638,-0.351345,-3.14358e-19,6.91884e-10,6.918841e-10,17.1967,0.456023,0.00108836,18.4784
12,5.09524,-0.328194,-1.57882e-19,7.00687e-10,7.006877e-10,16.1334,0.436466,0.00106272,18.4793
12,5.07471,-0.307297,3.18182e-19,7.09613e-10,7.096122e-10,15.161,0.418366,0.00103903,18.4784
12,5.055,-0.28834,-3.19613e-19,7.18662e-10,7.186635e-10,14.2783,0.401737,0.0010173,18.4761
12,5.03632,-0.271032,6.41465e-19,7.27836e-10,7.278341e-10,13.4824,0.386562,0.000997504,18.4725
12,5.01884,-0.255114,0,7.37138e-10,7.371391e-10,12.7694,0.372803,0.0009795621,18.4679
12,5.00267,-0.240363,-3.21603e-19,7.46569e-10,7.465709e-10,12.1343,0.360402,0.000963385,18.4626
12,4.98791,-0.22659,0,7.56131e-10,7.561263e-10,11.5718,0.349286,0.000948864,18.4566
12,4.97462,-0.213641,-6.44724e-19,7.65826e-10,7.658257e-10,11.076,0.339375,0.00093588,18.4501
12,4.96282,-0.201395,-9.66045e-19,7.75656e-10,7.756565e-10,10.6409,0.330581,0.000924309,18.4432
12,4.9525,-0.189759,0,7.85622e-10,7.856252e-10,10.2608,0.322812,0.000914029,18.4361
12,4.94362,-0.178664,0,7.95728e-10,7.957285e-10,9.92991,0.315978,0.00090492,18.4288
12,4.93614,-0.16806,3.20593e-19,8.05975e-10,8.05973e-10,9.64284,0.309988,0.000896868,18.4213
12,4.92997,-0.157915,3.19039e-19,8.16365e-10,8.163651e-10,9.39456,0.304758,0.000889766,18.4137
12,4.92504,-0.148204,0,8.269e-10,8.269016e-10,9.18043,0.300204,0.000883514,18.406
12,4.92125,-0.138914,0,8.37582e-10,8.375796e-10,8.99621,0.296252,0.000878019,18.3984
12,4.91851,-0.130036,3.15406e-19,8.48414e-10,8.484154e-10,8.83807,0.292829,0.000873198,18.3906
12,4.91671,-0.121564,-6.28348e-19,8.59397e-10,8.593962e-10,8.70256,0.289871,0.000868972,18.3829
12,4.91576,-0.113494,-9.37693e-19,8.70534e-10,8.705336e-10,8.58664,0.287321,0.000865272,18.3752
12,4.91557,-0.105823,0,8.81828e-10,8.818294e-10,8.48759,0.285124,0.000862034,18.3674
12,4.91604,-0.0985468,-6.18601e-19,8.9328e-10,8.932807e-10,8.40304,0.283233,0.0008592,18.3596
12,4.91709,-0.0916606,6.15077e-19,9.04892e-10,9.048893e-10,8.33089,0.281607,0.000856721,18.3519
12,4.91865,-0.0851579,6.11444e-19,9.16668e-10,9.166723e-10,8.26933,0.280209,0.000854549,18.344
12,4.92064,-0.0790309,-3.03734e-19,9.28609e-10,9.286063e-10,8.21678,0.279006,0.000852646,18.3362
12,4.92299,-0.0732703,0,9.407179e-10,9.407187e-10,8.17188,0.27797,0.000850974,18.3283
12,4.92565,-0.067865,0,9.52998e-10,9.529963e-10,8.13344,0.277076,0.000849504,18.3204
12,4.92857,-0.0628028,0,9.654511e-10,9.654516e-10,8.10046,0.276302,0.000848207,18.3125
12,4.9317,-0.0580703,0,9.78079e-10,9.780814e-10,8.07209,0.275631,0.00084706,18.3044
12,4.93501,-0.0536528,8.81947e-19,9.90886e-10,9.908826e-10,8.04757,0.275047,0.000846042,18.2964
12,4.93845,-0.0495354,5.83931e-19,1.00387e-09,1.003873e-09,8.0263,0.274536,0.000845134,18.2883
12,4.94199,-0.0457026,0,1.01704e-09,1.017045e-09,8.00774,0.274087,0.000844323,18.2801
12,4.94563,-0.0421388,-2.87773e-19,1.0304e-09,1.030399e-09,7.99146,0.27369,0.000843594,18.2718
12,4.94932,-0.0388284,0,1.04395e-09,1.04395e-09,7.97708,0.273337,0.000842936,18.2635
12,4.95306,-0.0357565,8.50914e-19,1.05768e-09,1.057684e-09,7.96429,0.273021,0.000842339,18.2551
12,4.95682,-0.0329085,0,1.07162e-09,1.071612e-09,7.95283,0.272736,0.000841796,18.2467
12,4.9606,-0.0302706,-2.79406e-19,1.08574e-09,1.085744e-09,7.94249,0.272478,0.000841298,18.2381
12,4.96439,-0.0278295,0,1.10007e-09,1.100077e-09,7.93308,0.272243,0.00084084,18.2295
12,4.96817,-0.0255729,5.50251e-19,1.11461e-09,1.114607e-09,7.92447,0.272026,0.000840416,18.2209
12,4.97194,-0.0234892,2.72919e-19,1.12935e-09,1.129342e-09,7.91652,0.271826,0.000840023,18.2121
12,4.9757,-0.0215675,0,1.1443e-09,1.144306e-09,7.90914,0.27164,0.000839657,18.2033
12,4.97943,-0.0197977,0,1.15946e-09,1.159448e-09,7.90224,0.271467,0.000839315,18.1943
12,4.98313,-0.0181701,0,1.17483e-09,1.174837e-09,7.89577,0.271304,0.000838994,18.1853
12,4.98681,-0.0166758,-2.64275e-19,1.19043e-09,1.19043e-09,7.88967,0.27115,0.000838692,18.1763
12,4.99045,-0.0153064,0,1.20625e-09,1.206252e-09,7.8839,0.271005,0.000838408,18.1671
12,4.99406,-0.0140536,2.60021e-19,1.22229e-09,1.222284e-09,7.87842,0.270867,0.000838139,18.1578
12,4.99764,-0.0129098,-7.73529e-19,1.23856e-09,1.238563e-09,7.87321,0.270736,0.000837884,18.1485
12,5.00117,-0.0118678,2.55677e-19,1.25507e-09,1.255068e-09,7.86824,0.270612,0.000837643,18.139
12,5.00467,-0.0109203,-5.07087e-19,1.27181e-09,1.271814e-09,7.86351,0.270494,0.000837414,18.1295
12,5.00814,-0.0100608,5.02812e-19,1.28879e-09,1.288781e-09,7.85899,0.270381,0.000837197,18.1198
12,5.01157,-0.00928259,-4.98537e-19,1.30601e-09,1.306018e-09,7.85467,0.270273,0.000836991,18.11
12,5.01496,-0.00857942,0,1.32348e-09,1.32347e-09,7.85056,0.270171,0.000836795,18.1001
12,5.01832,-0.00794517,0,1.3412e-09,1.341199e-09,7.84663,0.270073,0.000836609,18.0901
12,5.02165,-0.00737393,9.71809e-19,1.35917e-09,1.359171e-09,7.84289,0.26998,0.000836433,18.0799
12,5.02496,-0.00685993,9.63447e-19,1.3774e-09,1.377392e-09,7.83932,0.269892,0.000836265,18.0696
12,5.02823,-0.00639754,4.77546e-19,1.39589e-09,1.395886e-09,7.83594,0.269808,0.000836107,18.0591
12,5.03149,-0.00598121,-9.46824e-19,1.41464e-09,1.414647e-09,7.83272,0.269729,0.000835956,18.0485
12,5.03473,-0.00560546,0,1.43367e-09,1.433664e-09,7.82967,0.269653,0.000835814,18.0376
12,5.03795,-0.0052648,0,1.45297e-09,1.452966e-09,7.82678,0.269582,0.00083568,18.0265
12,5.04118,-0.00495364,0,1.47254e-09,1.472544e-09,7.82405,0.269514,0.000835552,18.0151
12,5.04441,-0.00466623,0,1.4924e-09,1.492401e-09,7.82147,0.26945,0.000835432,18.0034
12,5.04765,-0.00439652,-4.52882e-19,1.51254e-09,1.512541e-09,7.81905,0.26939,0.000835319,17.9914
12,5.05093,-0.00413803,0,1.53297e-09,1.532967e-09,7.81677,0.269334,0.000835213,17.9789
12,5.05426,-0.0038837,0,1.5537e-09,1.553708e-09,7.81463,0.269281,0.000835113,17.9659
12,5.05765,-0.00362567,1.32209e-18,1.57473e-09,1.57473e-09,7.81264,0.269232,0.00083502,17.9522
12,5.06114,-0.00335508,0,1.59606e-09,1.59605e-09,7.81078,0.269185,0.000834932,17.9378
12,5.06477,-0.00306179,-8.65159e-19,1.61769e-09,1.617696e-09,7.80906,0.269143,0.000834851,17.9225
12,5.06857,-0.00273416,8.57011e-19,1.63964e-09,1.639634e-09,7.80748,0.269103,0.000834775,17.906
12,5.07259,-0.00235869,0,1.66191e-09,1.661907e-09,7.80603,0.269067,0.000834706,17.8881
12,5.07691,-0.00191975,-8.40592e-19,1.68449e-09,1.684492e-09,7.80473,0.269035,0.000834643,17.8684
12,5.08161,-0.00139934,8.32283e-19,1.70741e-09,1.707407e-09,7.80359,0.269006,0.000834586,17.8466
12,5.08678,-0.000776884,4.11895e-19,1.73065e-09,1.730656e-09,7.80261,0.268981,0.000834537,17.822
12,5.09257,-2.92237e-05,4.07616e-19,1.75423e-09,1.75423e-09,7.80183,0.268961,0.000834496,17.7941
12,5.09911,0.00086906,0,1.77816e-09,1.778159e-09,7.80127,0.268946,0.000834464,17.7621
12,5.1066,0.00194492,-3.98773e-19,1.80242e-09,1.802422e-09,7.80101,0.268939,0.000834445,17.725
12,5.11525,0.00322544,0,1.82705e-09,1.827035e-09,7.80111,0.26894,0.000834441,17.6817
12,5.12533,0.00473558,-3.89377e-19,1.85202e-09,1.852031e-09,7.80169,0.268952,0.000834458,17.6307
12,5.13712,0.00649495,0,1.87736e-09,1.87736e-09,7.80291,0.26898,0.000834501,17.5707
12,5.15095,0.00851343,0,1.90307e-09,1.90308e-09,7.80494,0.269028,0.000834579,17.4998
12,5.16715,0.0107877,0,1.92915e-09,1.929142e-09,7.80806,0.269101,0.000834702,17.4163
12,5.18606,0.0132876,-3.67855e-19,1.95561e-09,1.955619e-09,7.81253,0.269208,0.000834883,17.3181
12,5.20804,0.0160157,-7.23374e-19,1.98246e-09,1.982461e-09,7.81869,0.269354,0.000835134,17.2036
12,0.828334,0.346929,0,1.90712e-10,1.907121e-10,801.078,0.64053,4.60943e-05,-5.91835
12,1.7276,0.2216,-6.37038e-20,1.92991e-10,1.929908e-10,4696.26,2.46647,0.000116585,-5.42869
12,2.38414,0.0577504,5.04412e-20,1.953e-10,1.952998e-10,6242.66,3.30686,0.000157654,-5.01314
12,2.87824,-0.0274705,-4.2367e-20,1.97639e-10,1.976392e-10,6806.2,3.75349,0.000186298,-4.7033
12,3.24448,-0.0568333,0,2.0001e-10,2.000097e-10,6818.71,3.97119,0.000208152,-4.44487
12,3.5199,-0.0549965,0,2.02412e-10,2.024116e-10,6542.43,4.05418,0.000226104,-4.25772
12,3.73332,-0.0353133,-3.08919e-20,2.04845e-10,2.048455e-10,6132,4.05915,0.000241831,-4.16159
12,3.9037,-0.00564257,-2.95261e-20,2.07312e-10,2.073116e-10,5670.43,4.01832,0.00025628,-4.15343
12,4.04554,0.0290395,-2.88467e-20,2.09811e-10,2.098106e-10,5200.6,3.9491,0.000269889,-4.22555
12,4.16983,0.0663776,0,2.12343e-10,2.123427e-10,4746.26,3.86383,0.000283092,-4.37752
12,4.28419,0.105711,0,2.14909e-10,2.14909e-10,4318.33,3.77187,0.000296511,-4.611
12,4.39478,0.146991,0,2.17509e-10,2.175091e-10,3920.8,3.67949,0.000310773,-4.9298
12,4.50693,0.190326,0,2.20144e-10,2.20144e-10,3554.9,3.59135,0.000326535,-5.33851
12,4.62535,0.235754,-6.55302e-20,2.22814e-10,2.228144e-10,3220.97,3.51114,0.00034447,-5.84163
12,4.7541,0.28306,-6.92312e-20,2.2552e-10,2.2552e-10,2919.12,3.4417,0.000365206,-6.44281
12,4.89646,0.331631,0,2.28262e-10,2.282625e-10,2649.18,3.38495,0.000389255,-7.14427
12,5.05468,0.380377,0,2.31041e-10,2.310412e-10,2410.57,3.34165,0.000416914,-7.9463
12,5.22983,0.427712,0,2.33857e-10,2.338574e-10,2202.04,3.31146,0.000448185,-8.847
12,5.4218,0.471598,0,2.36711e-10,2.367115e-10,2021.65,3.29293,0.000482727,-9.84224
12,5.62944,0.509655,9.21676e-20,2.39604e-10,2.396036e-10,1866.85,3.28375,0.000519845,-10.9257
12,5.85084,0.539287,9.72097e-20,2.42535e-10,2.425351e-10,1734.66,3.28106,0.000558541,-12.0888
12,6.0836,0.557834,0,2.45506e-10,2.455059e-10,1621.97,3.28176,0.000597604,-13.3212
12,6.32507,0.562685,0,2.48517e-10,2.485166e-10,1525.73,3.28283,0.000635715,-14.6103
12,6.57253,0.551385,-1.13255e-19,2.51568e-10,2.515679e-10,1443.12,3.2815,0.000671564,-15.9418
12,6.8233,0.521742,1.19019e-19,2.54661e-10,2.546604e-10,1371.64,3.27539,0.000703928,-17.2995
12,7.07476,0.471906,0,2.57795e-10,2.577952e-10,1309.16,3.26251,0.000731737,-18.6654
12,7.32438,0.400412,0,2.60972e-10,2.609714e-10,1253.86,3.24123,0.000754076,-20.0196
12,7.56978,0.306229,0,2.64191e-10,2.641916e-10,1204.24,3.21011,0.00077014,-21.3406
12,7.80876,0.188789,0,2.67455e-10,2.674546e-10,1159.24,3.16771,0.000779035,-22.6061
12,8.0396,0.0479474,0,2.70762e-10,2.707625e-10,1118.51,3.11221,0.000779364,-23.7928
12,8.26148,-0.116198,0,2.74115e-10,2.741151e-10,1081.88,3.04156,0.00076958,-24.8773
12,8.47404,-0.30322,0,2.77513e-10,2.775129e-10,1045.49,2.95741,0.000752914,-25.8355
12,8.67745,-0.512232,0,2.80957e-10,2.809572e-10,1008.26,2.85917,0.000729708,-26.6445
12,8.87305,-0.742268,0,2.84448e-10,2.844477e-10,968.936,2.74606,0.000700435,-27.2825
12,9.06381,-0.992778,0,2.87987e-10,2.879873e-10,926.074,2.61718,0.000665676,-27.7293
12,9.25446,-1.26419,-1.61117e-19,2.91574e-10,2.915735e-10,878.012,2.47145,0.000626101,-27.966
12,9.45067,-1.55804,0,2.9521e-10,2.952099e-10,822.95,2.30782,0.000582468,-27.9737
12,9.65581,-1.87575,0,2.98895e-10,2.988948e-10,759.301,2.12592,0.000535701,-27.7338
12,9.86584,-2.21559,1.49557e-19,3.02631e-10,3.026311e-10,686.515,1.9275,0.00048706,-27.2286
12,10.0651,-2.56929,0,3.06418e-10,3.064178e-10,606.165,1.71832,0.000438388,-26.4462
12,10.2273,-2.92115,0,3.10256e-10,3.102564e-10,522.364,1.50883,0.000392238,-25.3857
12,10.3238,-3.25116,0,3.14148e-10,3.141482e-10,440.668,1.31221,0.000351669,-24.0618
12,10.3342,-3.54091,0,3.18092e-10,3.180922e-10,366.035,1.1404,0.000319768,-22.5052
12,10.2535,-3.77861,-1.07018e-19,3.22091e-10,3.220907e-10,301.385,1.00106,0.000299253,-20.7583
12,10.0921,-3.96079,9.63335e-20,3.26145e-10,3.261451e-10,247.526,0.896799,0.000292423,-18.8685
12,9.87037,-4.09077,0,3.30254e-10,3.302544e-10,203.896,0.826257,0.000301345,-16.8821
12,9.61146,-4.17552,0,3.3442e-10,3.344194e-10,169.331,0.785511,0.000327952,-14.8402
12,9.33552,-4.22286,0,3.38643e-10,3.386431e-10,142.513,0.7693,0.000373749,-12.7774
12,9.05738,-4.23976,0,3.42925e-10,3.429254e-10,122.141,0.771937,0.000439083,-10.7229
12,8.78633,-4.23172,0,3.47265e-10,3.472645e-10,106.985,0.787984,0.000522343,-8.70133
12,8.52739,-4.20295,0,3.51665e-10,3.516653e-10,95.918,0.812683,0.000619705,-6.73377
12,8.28275,-4.1567,0,3.56126e-10,3.561259e-10,87.9502,0.842154,0.000725753,-4.83777
12,8.05303,-4.09562,0,3.60649e-10,3.606488e-10,82.2539,0.873396,0.000834657,-3.0271
12,7.83802,-4.02204,5.67319e-21,3.65234e-10,3.652347e-10,78.1697,0.904196,0.000941301,-1.3115
12,7.63719,-3.93807,0,3.69883e-10,3.698826e-10,75.1922,0.932993,0.0010419,0.303194
12,7.44988,-3.84562,0,3.74596e-10,3.745951e-10,72.9466,0.958755,0.0011341,1.81452
12,7.27538,-3.74645,2.31487e-20,3.79374e-10,3.793745e-10,71.1626,0.980858,0.00121676,3.22277
12,7.113,-3.64212,0,3.84219e-10,3.8422e-10,69.6504,0.998997,0.00128958,4.53029
12,6.96206,-3.53404,0,3.89131e-10,3.891307e-10,68.2807,1.0131,0.00135285,5.74083
12,6.82191,-3.42343,4.82945e-20,3.94111e-10,3.941107e-10,66.9689,1.02326,0.00140716,6.85909
12,6.69191,-3.31137,0,3.9916e-10,3.991592e-10,65.6625,1.02971,0.00145329,7.89027
12,6.57147,-3.19875,0,4.0428e-10,4.042805e-10,64.3324,1.03272,0.00149203,8.83984
12,6.46,-3.08637,0,4.09471e-10,4.094702e-10,62.9656,1.03265,0.00152422,9.71329
12,6.35696,-2.97488,0,4.14734e-10,4.147344e-10,61.5605,1.02988,0.00155064,10.516
