# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.12541       	1.772975e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125619      	1.326875e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125828      	7.949015e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126036      	3.016588e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126245      	-1.884469e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126454      	-6.333335e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126662      	-1.075948e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126871      	-1.383455e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127079      	-1.703391e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127288      	-1.924002e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127497      	-2.160867e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127705      	-2.262241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127914      	-2.401840e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128122      	-2.483334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128331      	-2.453099e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12854       	-2.458119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128748      	-2.449341e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128957      	-2.372366e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129166      	-2.295230e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129374      	-2.209061e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129583      	-2.084747e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129791      	-1.988275e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13          	-1.865039e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130213      	-1.735169e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130426      	-1.582765e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130638      	-1.450097e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130851      	-1.335389e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131064      	-1.184571e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131277      	-1.114495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131489      	-8.896711e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131702      	-8.987801e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131915      	-6.943782e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132128      	-7.036094e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13234       	-4.999905e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132553      	-4.898038e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132766      	-3.299907e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132979      	-3.089905e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133191      	-1.975850e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133404      	-1.675339e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133617      	-7.870002e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13383       	-8.459817e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134043      	-6.727186e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134255      	-8.627490e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134468      	-9.229392e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134681      	-1.834974e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134894      	-1.722871e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135106      	-3.081048e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135319      	-4.007097e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135532      	-5.501505e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135745      	-7.164545e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135947      	-9.213267e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13615       	-1.142255e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136353      	-1.416683e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136555      	-1.685271e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136758      	-2.008851e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13696       	-2.364450e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137163      	-2.744647e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137366      	-3.216456e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137568      	-3.699794e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137771      	-4.189362e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137974      	-4.793231e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138176      	-5.337403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138379      	-6.018644e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138582      	-6.640318e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138759      	-7.140849e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138936      	-7.721120e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139113      	-8.235981e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139291      	-8.659041e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139433      	-8.858660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139574      	-9.144387e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139716      	-9.343141e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139858      	-9.407340e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14          	-9.491949e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140156      	-9.447581e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140315      	-9.252551e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140471      	-9.160953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140627      	-8.767334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140781      	-8.566061e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140935      	-8.130042e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141086      	-7.790325e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141237      	-7.540170e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141388      	-6.963495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141539      	-6.641605e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141688      	-6.219832e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141836      	-5.705898e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141984      	-5.457455e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142133      	-4.995934e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142284      	-4.672915e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142435      	-4.134098e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142587      	-3.743177e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142738      	-3.348258e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142889      	-3.098867e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143044      	-2.534783e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143198      	-2.110694e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143353      	-1.668882e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143508      	-1.089846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143666      	-7.600712e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143824      	-8.986051e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143983      	3.214620e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144141      	1.122029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144304      	1.772009e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144467      	2.527138e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144629      	3.069493e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144792      	3.928405e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144955      	4.496006e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145123      	5.394152e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145291      	5.956818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145459      	6.621331e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145627      	7.223712e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145796      	7.788848e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145964      	8.216628e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146139      	8.771996e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146315      	9.047738e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14649       	9.482039e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146666      	9.534095e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146841      	9.813336e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147017      	9.602953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147192      	9.769809e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147368      	9.324066e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147543      	9.133903e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147719      	8.514516e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147894      	8.302454e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14807       	7.612833e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148245      	7.130613e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148421      	6.480043e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148596      	5.884426e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148772      	5.070130e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148947      	4.464493e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149123      	3.599536e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149298      	2.951266e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149474      	2.020280e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149649      	1.293513e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149825      	4.771207e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15          	-2.630788e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150192      	-1.263112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150385      	-1.876735e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150577      	-2.796240e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150769      	-3.378066e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150962      	-4.137274e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151158      	-4.673969e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151355      	-5.291709e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151551      	-5.634777e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151747      	-6.006200e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151944      	-6.205119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15214       	-6.565991e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152337      	-6.594832e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152533      	-6.805100e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15273       	-6.776644e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152926      	-6.939024e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153123      	-6.843714e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153319      	-6.902314e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153516      	-6.768801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153712      	-6.751591e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153909      	-6.555974e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154105      	-6.442167e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154302      	-6.179477e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154498      	-5.995269e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154695      	-5.698073e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154891      	-5.491499e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155088      	-5.167425e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155284      	-4.899516e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155481      	-4.574421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155677      	-4.283637e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155874      	-3.921822e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15607       	-3.599027e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156267      	-3.245943e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156463      	-2.862022e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15666       	-2.475754e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156856      	-2.106811e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157053      	-1.686146e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157249      	-1.274055e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157446      	-8.473001e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157642      	-4.712180e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157839      	-9.095519e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158035      	2.572441e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158232      	5.546485e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158428      	7.956598e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158625      	1.024921e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158821      	1.198611e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159018      	1.307594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159214      	1.357576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159411      	1.339118e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159607      	1.266663e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159804      	1.141098e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16          	9.477736e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160208      	6.607862e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160417      	3.750446e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160625      	2.520165e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160833      	-3.227989e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161042      	-6.667885e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16125       	-1.061535e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161458      	-1.435750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161667      	-1.770446e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161875      	-2.101231e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162083      	-2.355243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162292      	-2.617280e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1625        	-2.822669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162708      	-2.990621e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162917      	-3.115572e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163125      	-3.220517e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163333      	-3.266454e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163542      	-3.314957e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16375       	-3.321185e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163958      	-3.342130e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164167      	-3.318545e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164375      	-3.237875e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164583      	-3.188213e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164792      	-3.137662e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165         	-3.029917e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165208      	-2.955448e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165417      	-2.850624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165625      	-2.747287e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165833      	-2.632615e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166042      	-2.514654e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16625       	-2.428492e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166458      	-2.288050e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166667      	-2.210251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166875      	-2.087711e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167083      	-2.118420e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167292      	-1.957387e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1675        	-2.022572e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167708      	-1.881761e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167917      	-1.925580e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168125      	-1.827508e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168333      	-1.854849e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168542      	-1.722997e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16875       	-1.785743e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168958      	-1.667503e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169167      	-1.686431e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169375      	-1.578429e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169583      	-1.559902e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169792      	-1.483327e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17          	-1.400029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170213      	-1.318476e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170426      	-1.274019e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170638      	-1.125639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170851      	-1.070854e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171064      	-1.006379e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171277      	-8.475740e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171489      	-9.112642e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171702      	-7.143374e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171915      	-8.187214e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172128      	-6.550125e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17234       	-7.953723e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172547      	-6.869298e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172754      	-8.695952e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172961      	-7.809971e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173168      	-1.001337e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173376      	-9.932204e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173583      	-1.177584e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17379       	-1.384252e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173997      	-1.515736e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174204      	-1.748172e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174411      	-2.004675e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174618      	-2.284849e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174825      	-2.686029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175032      	-3.014131e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175239      	-3.432328e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175446      	-3.914495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175653      	-4.365794e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17586       	-4.886364e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176067      	-5.560493e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176274      	-6.071498e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17647       	-6.651030e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176666      	-7.141627e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176851      	-7.734273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177026      	-8.071422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177201      	-8.508914e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177366      	-8.801626e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17753       	-8.999572e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177695      	-9.128928e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177849      	-9.092913e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178002      	-9.187636e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178156      	-9.092893e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17831       	-8.867071e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178463      	-8.635011e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178617      	-8.259410e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178771      	-8.135733e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178907      	-7.733239e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179044      	-7.437184e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17918       	-7.030062e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179317      	-6.556785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179454      	-6.296143e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17959       	-6.009524e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179727      	-5.484303e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179863      	-5.198161e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18          	-4.636104e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180152      	-4.219243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180303      	-3.761575e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180455      	-3.318107e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180606      	-2.824618e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18076       	-2.245471e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180914      	-1.690078e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181068      	-1.039130e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181225      	-6.598484e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181381      	4.274439e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181541      	7.060081e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181701      	1.498707e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18186       	2.210233e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182023      	3.074303e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182186      	3.797672e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182349      	4.705312e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182511      	5.485178e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182678      	6.490302e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182844      	7.160607e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183011      	7.907054e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183177      	8.612990e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183348      	9.306978e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183518      	9.951068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183689      	1.035553e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183859      	1.094381e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184035      	1.104901e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18421       	1.145186e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184386      	1.142858e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184561      	1.162587e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184737      	1.131519e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184912      	1.107919e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185094      	1.046557e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185275      	1.012345e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185457      	9.422386e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185639      	8.814215e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185821      	8.018514e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186002      	7.247001e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186184      	6.332596e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186366      	5.501767e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186547      	4.530689e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186729      	3.735274e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186911      	2.694181e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187093      	1.921095e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187274      	9.402804e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187456      	8.818955e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187638      	-7.091396e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187819      	-1.403301e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188001      	-2.273190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188183      	-2.846570e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188365      	-3.541198e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188546      	-4.062478e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188728      	-4.708801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18891       	-5.074950e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189091      	-5.585611e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189273      	-5.817467e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189455      	-6.217099e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
