# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.0616327     	1.781903e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0618367     	1.485405e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0620408     	9.292542e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0622449     	6.296133e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.062449      	-2.522823e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0626531     	-5.660846e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0628571     	-1.175463e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0630612     	-1.951174e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0632653     	-2.610292e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0634634     	-3.543104e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0636556     	-4.190428e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0638422     	-5.022364e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0640288     	-5.791064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0642098     	-6.489397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0643852     	-7.238239e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0645554     	-7.756204e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0647204     	-8.313103e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0648854     	-8.771395e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0650452     	-9.095428e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.065205      	-9.302798e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0653597     	-9.520711e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0655144     	-9.467544e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0656639     	-9.596116e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0658134     	-9.461647e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0659629     	-9.262380e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0661125     	-9.182077e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.066262      	-8.853609e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0664115     	-8.499460e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.066561      	-8.289227e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0667043     	-7.953133e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0668476     	-7.521959e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0669909     	-7.295444e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0671342     	-6.972554e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0672775     	-6.648755e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0674208     	-6.262510e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0675641     	-6.173252e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0677074     	-5.714481e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0678506     	-5.481752e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0679939     	-5.246239e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0681372     	-4.967472e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0682805     	-4.731589e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0684238     	-4.420542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0685671     	-4.320168e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0687104     	-3.946371e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0688537     	-3.831265e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.068997      	-3.660966e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0691403     	-3.513880e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0692835     	-3.265546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0694268     	-3.128258e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0695701     	-3.155248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0697134     	-3.026476e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0698567     	-2.971219e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.07          	-3.037767e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0701587     	-3.111702e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0703255     	-3.039179e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0704923     	-3.152412e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0706591     	-3.318886e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.070829      	-3.399968e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0709988     	-3.544429e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0711686     	-3.655191e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0713418     	-3.991542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.071515      	-3.899485e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0716881     	-4.271628e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.071865      	-4.389285e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0720418     	-4.664026e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0722187     	-4.705060e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0723955     	-5.029416e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0725724     	-5.302585e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0727492     	-5.526539e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0729305     	-5.751800e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0731118     	-5.981041e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.073293      	-6.285788e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0734743     	-6.396736e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0736556     	-6.707437e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0738368     	-6.819369e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0740181     	-7.051415e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0741994     	-7.050293e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0743806     	-7.235052e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.074568      	-7.382845e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0747553     	-7.395534e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0749426     	-7.342462e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0751299     	-7.427939e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0753172     	-7.440423e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0755045     	-7.415973e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0756918     	-7.346602e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0758791     	-7.331204e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0760665     	-7.413398e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0762538     	-7.159289e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0764411     	-6.973626e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0766284     	-6.690822e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0768157     	-6.303335e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.077003      	-6.076804e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0771903     	-5.439196e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0773776     	-4.861921e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0775649     	-3.990951e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0777523     	-3.422211e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0779396     	-2.535949e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0781269     	-1.546736e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0783142     	-6.133911e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0785015     	3.468397e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0786888     	1.155824e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0788761     	2.023564e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0790634     	2.903552e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0792508     	3.702395e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0794381     	4.525808e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0796254     	5.085352e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0798127     	5.667440e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.08          	6.079679e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0801961     	6.457416e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0803922     	6.704744e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0805882     	6.721889e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0807843     	6.492645e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0809804     	6.221680e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0811765     	5.867535e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0813725     	5.418649e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0815686     	5.020627e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0817647     	4.684591e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0819608     	4.397639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0821569     	4.279080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0823529     	4.248470e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.082549      	4.278696e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0827451     	4.394250e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0829412     	4.528068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0831373     	4.608442e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0833333     	4.810094e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0835294     	5.033045e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0837255     	5.169926e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0839216     	5.202706e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0841176     	5.183421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0843137     	5.016325e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0845098     	4.765559e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0847059     	4.417576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.084902      	3.948299e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.085098      	3.362669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0852941     	2.720662e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0854902     	1.966832e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0856863     	1.193901e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0858824     	4.623897e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0860784     	-2.074612e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0862745     	-7.905759e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0864706     	-1.244691e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0866667     	-1.606867e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0868627     	-1.906400e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0870588     	-2.078835e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0872549     	-2.198434e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.087451      	-2.243403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0876471     	-2.293449e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0878431     	-2.203112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0880392     	-2.199498e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0882353     	-2.046923e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0884314     	-2.007016e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0886275     	-1.823103e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0888235     	-1.807713e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0890196     	-1.596245e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0892157     	-1.601993e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0894118     	-1.400850e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0896078     	-1.411548e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0898039     	-1.240320e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.09          	-1.227191e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0902        	-1.037719e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0904        	-9.956886e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0906        	-7.793195e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0908        	-7.086145e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.091         	-5.339519e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0912        	-3.850238e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0914        	-2.409534e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0916        	-1.214076e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0918        	8.792404e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.092         	2.193856e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0922        	4.097205e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0924        	5.734973e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0926        	8.043923e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0928        	9.001132e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.093         	1.129390e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0932        	1.205867e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0934        	1.461957e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0936        	1.502050e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0938        	1.755192e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.094         	1.787835e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0942        	2.026667e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0944        	2.158397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0946        	2.284721e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0948        	2.457591e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.095         	2.578426e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0952        	2.724107e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0954        	2.830225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0955917     	2.877782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0957833     	2.959037e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.095975      	3.013693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0961667     	3.007518e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0963583     	3.004549e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.09655       	2.967617e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0967417     	2.933950e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0969333     	2.801392e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.097125      	2.771562e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0973167     	2.609572e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0975083     	2.472378e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0977        	2.258313e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0978917     	2.085688e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0980833     	1.787542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.098275      	1.530451e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0984667     	1.188018e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0986583     	8.077031e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.09885       	3.886100e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0990417     	-2.753527e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0992333     	-6.439515e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.099425      	-1.227770e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0996167     	-1.994920e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0998083     	-2.650313e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1           	-3.574882e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100189      	-4.280313e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100377      	-5.280410e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100559      	-5.994862e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100734      	-6.873622e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100899      	-7.302076e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101062      	-8.032753e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101221      	-8.270241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101378      	-8.746146e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101532      	-8.666087e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101683      	-8.719732e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101834      	-8.395131e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101983      	-8.289360e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102131      	-7.809282e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102277      	-7.321637e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102423      	-6.776344e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102566      	-6.161406e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102709      	-5.702409e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102852      	-4.889768e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102995      	-4.368314e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103138      	-3.700543e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103281      	-3.039663e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103424      	-2.527166e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103567      	-1.805139e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10371       	-1.308861e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103853      	-6.553154e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103995      	6.405391e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104142      	5.283989e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104288      	1.234684e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104435      	1.751259e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104581      	2.634436e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104732      	3.294421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104882      	3.926332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105033      	4.587930e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105183      	5.412674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105339      	6.272660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105494      	7.081267e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105649      	8.024918e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105805      	8.658992e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10596       	9.522299e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106122      	1.023654e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106283      	1.104174e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106445      	1.171886e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106607      	1.232255e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106768      	1.272011e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10693       	1.340705e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107091      	1.379012e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107253      	1.421270e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107425      	1.445311e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107596      	1.493249e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107768      	1.471826e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10794       	1.490948e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108111      	1.458121e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108283      	1.446832e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108455      	1.396468e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108626      	1.323300e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108798      	1.245875e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10897       	1.194998e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109142      	1.109824e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109313      	1.013534e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109485      	9.146237e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109657      	8.055172e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109828      	7.065518e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11          	5.911926e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110185      	4.626129e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11037       	3.541426e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110556      	2.424107e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110741      	1.379651e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110926      	3.969489e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111111      	-5.472741e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1113        	-1.505822e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111489      	-2.326150e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111678      	-3.099986e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111868      	-3.827370e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.112057      	-4.576093e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.112246      	-5.226374e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.112435      	-5.778754e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.112624      	-6.325734e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.112813      	-6.777239e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113002      	-7.190711e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113191      	-7.392648e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113381      	-7.595707e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11357       	-7.684625e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113759      	-7.672024e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113948      	-7.538315e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114137      	-7.446231e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114326      	-7.234634e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114515      	-7.050952e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114704      	-6.864341e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114894      	-6.755292e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115083      	-6.557434e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115272      	-6.375620e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115461      	-6.096117e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11565       	-5.887675e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115839      	-5.518731e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116028      	-5.076877e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116217      	-4.586367e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116407      	-4.079602e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116596      	-3.560084e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116785      	-2.940428e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116974      	-2.363879e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117163      	-1.851127e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117352      	-1.269826e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117541      	-7.395806e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11773       	-2.083186e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11792       	3.826191e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118109      	9.649179e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118298      	1.497464e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118487      	2.008768e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118676      	2.409703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118865      	2.802175e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119054      	3.059424e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119243      	3.256017e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119433      	3.267910e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119622      	3.156692e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119811      	2.928263e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12          	2.633355e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120196      	2.247082e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120392      	1.758403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120588      	1.255685e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120784      	7.139108e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12098       	8.444718e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121176      	-3.892226e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121373      	-1.046287e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121569      	-1.509147e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121765      	-2.096719e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121961      	-2.438436e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122157      	-2.888068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122353      	-3.049476e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122549      	-3.359670e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
