# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.16325       	-4.976494e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1635        	-4.975818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16375       	-4.976528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164         	-4.976180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16425       	-4.976259e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1645        	-4.975803e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16475       	-4.975604e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165         	-4.975595e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16525       	-4.975400e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1655        	-4.975352e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16575       	-4.975806e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166         	-4.975167e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16625       	-4.974945e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1665        	-4.974511e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16675       	-4.974624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167         	-4.974730e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16725       	-4.974503e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1675        	-4.974088e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16775       	-4.974161e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168         	-4.973813e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16825       	-4.973693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1685        	-4.973842e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16875       	-4.973594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169         	-4.972854e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16925       	-4.973813e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1695        	-4.972894e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16975       	-4.973059e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17          	-4.972817e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17025       	-4.972703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1705        	-4.973119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17075       	-4.973047e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171         	-4.972434e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17125       	-4.973899e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1715        	-4.972180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17175       	-4.972649e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172         	-4.971589e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17225       	-4.971910e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1725        	-4.972829e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17275       	-4.971927e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173         	-4.971330e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17325       	-4.971642e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1735        	-4.971758e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17375       	-4.972452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174         	-4.970674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17425       	-4.971126e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1745        	-4.970989e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17475       	-4.971674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175         	-4.970432e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17525       	-4.970827e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1755        	-4.971116e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17575       	-4.971145e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176         	-4.973682e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17625       	-4.970186e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1765        	-4.970132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17675       	-4.970020e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177         	-4.970725e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17725       	-4.970405e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1775        	-4.969993e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17775       	-4.970168e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178         	-4.969295e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17825       	-4.969646e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1785        	-4.970428e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17875       	-4.969989e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179         	-4.969340e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17925       	-4.969680e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1795        	-4.969225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17975       	-4.968738e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18          	-4.969102e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18025       	-4.968749e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1805        	-4.969082e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18075       	-4.968928e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181         	-4.968987e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18125       	-4.969132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1815        	-4.968952e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18175       	-4.967951e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182         	-4.971033e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18225       	-4.966904e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1825        	-4.970320e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18275       	-4.966419e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183         	-4.968105e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18325       	-4.968033e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1835        	-4.968379e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18375       	-4.967213e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184         	-4.968367e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18425       	-4.967284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1845        	-4.968187e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18475       	-4.967953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185         	-4.970154e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18525       	-4.965703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1855        	-4.967523e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18575       	-4.967081e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186         	-4.968291e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18625       	-4.967405e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1865        	-4.967799e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18675       	-4.966847e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187         	-4.968135e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18725       	-4.966540e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1875        	-4.975171e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18775       	-4.963558e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188         	-4.968953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18825       	-4.974994e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1885        	-4.961657e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18875       	-4.974607e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189         	-4.974493e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18925       	-4.974764e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1895        	-4.974599e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18975       	-4.974565e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19          	-4.974593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19025       	-4.974602e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1905        	-4.974571e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19075       	-4.974519e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191         	-4.974542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19125       	-4.974542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1915        	-4.974484e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19175       	-4.974525e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192         	-4.974890e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19225       	-4.974256e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1925        	-4.974627e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19275       	-4.974209e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193         	-4.974366e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19325       	-4.974326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1935        	-4.974345e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19375       	-4.974269e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194         	-4.974189e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19425       	-4.974200e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1945        	-4.974200e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19475       	-4.974097e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195         	-4.973372e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19525       	-4.974344e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1955        	-4.973814e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19575       	-4.974064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196         	-4.973902e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19625       	-4.973892e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1965        	-4.973871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19675       	-4.973855e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197         	-4.973807e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19725       	-4.973708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1975        	-4.973726e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19775       	-4.972876e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198         	-4.973939e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19825       	-4.973462e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1985        	-4.972810e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19875       	-4.973836e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199         	-4.973657e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19925       	-4.973750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1995        	-4.973183e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19975       	-4.973366e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2           	-4.972533e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20025       	-4.973519e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2005        	-4.973114e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20075       	-4.973126e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201         	-4.973047e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20125       	-4.973035e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2015        	-4.973105e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20175       	-4.972967e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202         	-4.972953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20225       	-4.972820e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2025        	-4.972794e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20275       	-4.973166e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203         	-4.972808e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20325       	-4.972643e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2035        	-4.972622e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20375       	-4.972532e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204         	-4.972633e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20425       	-4.972528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2045        	-4.972368e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20475       	-4.972353e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205         	-4.972370e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20525       	-4.972251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2055        	-4.972231e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20575       	-4.972553e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206         	-4.972176e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20625       	-4.972128e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2065        	-4.971918e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20675       	-4.971957e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207         	-4.971857e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20725       	-4.971818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2075        	-4.971770e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20775       	-4.972047e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208         	-4.971814e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20825       	-4.971673e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2085        	-4.971846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20875       	-4.971599e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209         	-4.971660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20925       	-4.971535e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2095        	-4.971573e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20975       	-4.971002e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21          	-4.971223e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21025       	-4.971061e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2105        	-4.971086e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21075       	-4.971266e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211         	-4.971065e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21125       	-4.971093e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2115        	-4.970920e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21175       	-4.970631e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212         	-4.970682e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21225       	-4.970920e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2125        	-4.970606e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21275       	-4.970729e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213         	-4.970587e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21325       	-4.970524e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2135        	-4.970498e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21375       	-4.970334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214         	-4.970308e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21425       	-4.970024e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2145        	-4.970065e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21475       	-4.970191e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215         	-4.970022e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21525       	-4.969960e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2155        	-4.970049e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21575       	-4.969691e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216         	-4.969595e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21625       	-4.969601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2165        	-4.969425e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21675       	-4.969770e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217         	-4.969399e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21725       	-4.969492e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2175        	-4.969448e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21775       	-4.969126e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218         	-4.969084e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21825       	-4.969269e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2185        	-4.969007e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21875       	-4.969077e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219         	-4.968995e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21925       	-4.968834e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2195        	-4.968271e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21975       	-4.969088e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22          	-4.968514e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22025       	-4.968665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2205        	-4.968445e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22075       	-4.968424e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221         	-4.968235e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22125       	-4.968561e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2215        	-4.968259e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22175       	-4.968149e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222         	-4.968306e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22225       	-4.967997e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2225        	-4.968248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22275       	-4.967847e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223         	-4.968215e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22325       	-4.967626e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2235        	-4.968243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22375       	-4.967341e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.224         	-4.967182e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22425       	-4.967801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2245        	-4.967328e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22475       	-4.967545e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.225         	-4.967604e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22525       	-4.967270e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2255        	-4.967620e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22575       	-4.967028e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.226         	-4.967597e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22625       	-4.966907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2265        	-4.967543e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22675       	-4.966782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.227         	-4.967269e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22725       	-4.967075e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2275        	-4.966425e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22775       	-4.966586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.228         	-4.967165e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22825       	-4.966683e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2285        	-4.966927e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22875       	-4.966674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.229         	-4.966615e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22925       	-4.966663e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2295        	-4.966577e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22975       	-4.966715e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23          	-4.966410e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23025       	-4.966004e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2305        	-4.966149e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23075       	-4.966476e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.231         	-4.965967e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23125       	-4.966023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2315        	-4.966347e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23175       	-4.966161e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.232         	-4.966374e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23225       	-4.965936e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2325        	-4.965866e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23275       	-4.965818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.233         	-4.965789e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23325       	-4.966119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2335        	-4.966014e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23375       	-4.966070e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.234         	-4.965902e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23425       	-4.965985e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2345        	-4.965817e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23475       	-4.965546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.235         	-4.965561e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23525       	-4.965888e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2355        	-4.965790e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23575       	-4.965724e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.236         	-4.965289e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23625       	-4.965873e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2365        	-4.965605e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23675       	-4.965647e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.237         	-4.965640e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23725       	-4.965494e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2375        	-4.965660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23775       	-4.965332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.238         	-4.965752e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23825       	-4.965177e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2385        	-4.965768e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23875       	-4.965030e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.239         	-4.965825e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23925       	-4.964839e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2395        	-4.964634e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.23975       	-4.965184e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24          	-4.964972e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24025       	-4.965001e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2405        	-4.964660e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24075       	-4.965586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.241         	-4.964960e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24125       	-4.965300e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2415        	-4.965073e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24175       	-4.965180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.242         	-4.965072e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24225       	-4.965093e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2425        	-4.965163e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24275       	-4.964747e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.243         	-4.964772e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24325       	-4.965234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2435        	-4.964716e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24375       	-4.965199e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.244         	-4.964658e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24425       	-4.965127e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2445        	-4.964879e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24475       	-4.964881e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.245         	-4.964905e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24525       	-4.964870e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2455        	-4.964905e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24575       	-4.964772e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.246         	-4.964930e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24625       	-4.964675e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2465        	-4.964961e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24675       	-4.964703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.247         	-4.964873e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24725       	-4.964474e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2475        	-4.964926e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24775       	-4.964538e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.248         	-4.964133e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24825       	-4.964545e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2485        	-4.964469e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
